********LEGEND FOR FIELD NAMES LOCATED AT BOTTOM OF FILE************
Station_Code,isSWMP,m/d/y hh:mm,See Legend,See Legend,Frequency,See Legend,C,Flag Code,%,Flag Code,mb,Flag Code,m/s,Flag Code,m/s,Flag Code,time, degrees,Flag Code,sd,Flag Code,millimoles/m2, Flag Code,mm,Flag Code
tjrtlmet,P,08/08/2022 08:30,1,1,15,,19.9,<0> ,93,<0> ,1014,<0> ,2.3,<0> ,3.6,<0> ,08:24,210,<0> ,14,<0> ,1024.1,<0> ,0.0,<0> ,
tjrtlmet,P,08/08/2022 08:45,1,1,15,,20.5,<0> ,90,<0> ,1014,<0> ,1.9,<0> ,2.9,<0> ,08:42,224,<0> ,19,<0> ,1081.0,<0> ,0.0,<0> ,
tjrtlmet,P,08/08/2022 09:00,1,1,15,,20.6,<0> ,89,<0> ,1014,<0> ,1.9,<0> ,3.3,<0> ,08:55,226,<0> ,17,<0> ,1060.8,<0> ,0.0,<0> ,
tjrtlmet,P,08/08/2022 09:15,1,1,15,,20.6,<0> ,89,<0> ,1014,<0> ,2.2,<0> ,3.4,<0> ,09:08,228,<0> ,15,<0> ,1129.6,<0> ,0.0,<0> ,
tjrtlmet,P,08/08/2022 09:30,1,1,15,,20.6,<0> ,89,<0> ,1014,<0> ,2.3,<0> ,3.4,<0> ,09:24,228,<0> ,17,<0> ,1175.6,<0> ,0.0,<0> ,
tjrtlmet,P,08/08/2022 09:45,1,1,15,,20.3,<0> ,89,<0> ,1014,<0> ,2.9,<0> ,4.0,<0> ,09:44,233,<0> ,13,<0> ,1310.0,<0> ,0.0,<0> ,
tjrtlmet,P,08/08/2022 10:00,1,1,15,,20.3,<0> ,90,<0> ,1014,<0> ,2.8,<0> ,3.8,<0> ,09:45,243,<0> ,15,<0> ,1174.6,<0> ,0.0,<0> ,
tjrtlmet,P,08/08/2022 10:15,1,1,15,,20.5,<0> ,90,<0> ,1014,<0> ,2.3,<0> ,3.7,<0> ,10:03,231,<0> ,18,<0> ,1174.1,<0> ,0.0,<0> ,
tjrtlmet,P,08/08/2022 10:30,1,1,15,,21.0,<0> ,88,<0> ,1014,<0> ,2.1,<0> ,3.4,<0> ,10:27,228,<0> ,18,<0> ,1224.3,<0> ,0.0,<0> ,
tjrtlmet,P,08/08/2022 10:45,1,1,15,,21.0,<0> ,87,<0> ,1014,<0> ,2.4,<0> ,3.8,<0> ,10:34,227,<0> ,14,<0> ,1437.3,<0> ,0.0,<0> ,
tjrtlmet,P,08/08/2022 11:00,1,1,15,,21.4,<0> ,86,<0> ,1014,<0> ,2.5,<0> ,3.8,<0> ,10:53,234,<0> ,21,<0> ,1588.4,<0> ,0.0,<0> ,
tjrtlmet,P,08/08/2022 11:15,1,1,15,,21.6,<0> ,84,<0> ,1014,<0> ,2.7,<0> ,3.8,<0> ,11:12,225,<0> ,14,<0> ,1675.1,<0> ,0.0,<0> ,
tjrtlmet,P,08/08/2022 11:30,1,1,15,,21.7,<0> ,84,<0> ,1013,<0> ,3.0,<0> ,4.2,<0> ,11:21,216,<0> ,13,<0> ,1689.2,<0> ,0.0,<0> ,
tjrtlmet,P,08/08/2022 11:45,1,1,15,,22.5,<0> ,81,<0> ,1013,<0> ,3.1,<0> ,4.4,<0> ,11:38,218,<0> ,16,<0> ,1711.5,<0> ,0.0,<0> ,
tjrtlmet,P,08/08/2022 12:00,1,1,15,,22.6,<0> ,80,<0> ,1013,<0> ,3.0,<0> ,4.3,<0> ,11:46,215,<0> ,13,<0> ,1716.4,<0> ,0.0,<0> ,
tjrtlmet,P,08/08/2022 12:15,1,1,15,,23.2,<0> ,78,<0> ,1013,<0> ,3.1,<0> ,4.7,<0> ,12:02,211,<0> ,15,<0> ,1716.2,<0> ,0.0,<0> ,
tjrtlmet,P,08/08/2022 12:30,1,1,15,,23.1,<0> ,79,<0> ,1013,<0> ,3.0,<0> ,4.3,<0> ,12:16,215,<0> ,15,<0> ,1706.0,<0> ,0.0,<0> ,
tjrtlmet,P,08/08/2022 12:45,1,1,15,,23.8,<0> ,77,<0> ,1013,<0> ,2.9,<0> ,4.3,<0> ,12:30,217,<0> ,17,<0> ,1690.9,<0> ,0.0,<0> ,
tjrtlmet,P,08/08/2022 13:00,1,1,15,,24.1,<0> ,76,<0> ,1013,<0> ,3.2,<0> ,5.2,<0> ,12:55,227,<0> ,17,<0> ,1670.5,<0> ,0.0,<0> ,
tjrtlmet,P,08/08/2022 13:15,1,1,15,,23.7,<0> ,77,<0> ,1013,<0> ,3.5,<0> ,5.2,<0> ,13:00,228,<0> ,15,<0> ,1637.6,<0> ,0.0,<0> ,
tjrtlmet,P,08/08/2022 13:30,1,1,15,,23.6,<0> ,77,<0> ,1013,<0> ,3.2,<0> ,4.6,<0> ,13:23,214,<0> ,15,<0> ,1602.6,<0> ,0.0,<0> ,
tjrtlmet,P,08/08/2022 13:45,1,1,15,,23.8,<0> ,77,<0> ,1013,<0> ,3.0,<0> ,4.9,<0> ,13:31,217,<0> ,13,<0> ,1559.9,<0> ,0.0,<0> ,
tjrtlmet,P,08/08/2022 14:00,1,1,15,,24.2,<0> ,76,<0> ,1012,<0> ,2.6,<0> ,4.8,<0> ,13:47,221,<0> ,21,<0> ,1513.0,<0> ,0.0,<0> ,
tjrtlmet,P,08/08/2022 14:15,1,1,15,,24.0,<0> ,76,<0> ,1012,<0> ,2.5,<0> ,3.9,<0> ,14:05,235,<0> ,18,<0> ,1460.0,<0> ,0.0,<0> ,
tjrtlmet,P,08/08/2022 14:30,1,1,15,,23.7,<0> ,78,<0> ,1012,<0> ,2.7,<0> ,4.5,<0> ,14:16,242,<0> ,18,<0> ,1399.3,<0> ,0.0,<0> ,
tjrtlmet,P,08/08/2022 14:45,1,1,15,,24.1,<0> ,76,<0> ,1012,<0> ,2.8,<0> ,4.1,<0> ,14:35,248,<0> ,15,<0> ,1341.3,<0> ,0.0,<0> ,
tjrtlmet,P,08/08/2022 15:00,1,1,15,,23.9,<0> ,76,<0> ,1012,<0> ,2.7,<0> ,4.0,<0> ,14:47,242,<0> ,14,<0> ,1284.1,<0> ,0.0,<0> ,
tjrtlmet,P,08/08/2022 15:15,1,1,15,,23.9,<0> ,77,<0> ,1012,<0> ,2.7,<0> ,3.8,<0> ,15:09,235,<0> ,15,<0> ,1227.1,<0> ,0.0,<0> ,
tjrtlmet,P,08/08/2022 15:30,1,1,15,,23.9,<0> ,77,<0> ,1011,<0> ,3.0,<0> ,4.3,<0> ,15:24,230,<0> ,17,<0> ,1065.6,<0> ,0.0,<0> ,
tjrtlmet,P,08/08/2022 15:45,1,1,15,,23.6,<0> ,78,<0> ,1011,<0> ,3.0,<0> ,4.2,<0> ,15:43,235,<0> ,15,<0> ,1033.8,<0> ,0.0,<0> ,
tjrtlmet,P,08/08/2022 16:00,1,1,15,,23.8,<0> ,77,<0> ,1011,<0> ,2.6,<0> ,3.8,<0> ,15:53,228,<0> ,16,<0> ,1017.4,<0> ,0.0,<0> ,
tjrtlmet,P,08/08/2022 16:15,1,1,15,,23.6,<0> ,77,<0> ,1011,<0> ,2.5,<0> ,3.7,<0> ,16:10,228,<0> ,14,<0> ,659.3,<0> ,0.0,<0> ,
tjrtlmet,P,08/08/2022 16:30,1,1,15,,22.7,<0> ,81,<0> ,1011,<0> ,2.1,<0> ,3.1,<0> ,16:15,234,<0> ,13,<0> ,413.1,<0> ,0.0,<0> ,
tjrtlmet,P,08/08/2022 16:45,1,1,15,,23.0,<0> ,81,<0> ,1012,<0> ,2.4,<0> ,3.5,<0> ,16:32,257,<0> ,18,<0> ,719.1,<0> ,0.0,<0> ,
tjrtlmet,P,08/08/2022 17:00,1,1,15,,23.6,<0> ,78,<0> ,1012,<0> ,2.0,<0> ,3.3,<0> ,16:54,258,<0> ,17,<0> ,712.9,<0> ,0.0,<0> ,
tjrtlmet,P,08/08/2022 17:15,1,1,15,,23.6,<0> ,78,<0> ,1012,<0> ,1.7,<0> ,2.7,<0> ,17:00,262,<0> ,21,<0> ,639.0,<0> ,0.0,<0> ,
tjrtlmet,P,08/08/2022 17:30,1,1,15,,23.4,<0> ,78,<0> ,1012,<0> ,1.6,<0> ,2.6,<0> ,17:29,265,<0> ,19,<0> ,485.5,<0> ,0.0,<0> ,
tjrtlmet,P,08/08/2022 17:45,1,1,15,,22.8,<0> ,80,<0> ,1012,<0> ,2.0,<0> ,3.4,<0> ,17:43,247,<0> ,13,<0> ,305.2,<0> ,0.0,<0> ,
tjrtlmet,P,08/08/2022 18:00,1,1,15,,22.5,<0> ,81,<0> ,1012,<0> ,1.9,<0> ,3.2,<0> ,17:47,251,<0> ,10,<0> ,228.0,<0> ,0.0,<0> ,
tjrtlmet,P,08/08/2022 18:15,1,1,15,,22.3,<0> ,82,<0> ,1012,<0> ,1.4,<0> ,2.5,<0> ,18:13,260,<0> ,14,<0> ,127.0,<0> ,0.0,<0> ,
tjrtlmet,P,08/08/2022 18:30,1,1,15,,21.9,<0> ,84,<0> ,1011,<0> ,1.6,<0> ,2.5,<0> ,18:15,255,<0> ,11,<0> ,62.6,<0> ,0.0,<0> ,
tjrtlmet,P,08/08/2022 18:45,1,1,15,,21.7,<0> ,85,<0> ,1012,<0> ,1.1,<0> ,1.9,<0> ,18:31,225,<0> ,16,<0> ,21.7,<0> ,0.0,<0> ,
tjrtlmet,P,08/08/2022 19:00,1,1,15,,21.5,<0> ,86,<0> ,1012,<0> ,0.5,<0> ,1.1,<0> ,18:46,244,<0> ,17,<0> ,1.4,<0> ,0.0,<0> ,
tjrtlmet,P,08/08/2022 19:15,1,1,15,,21.4,<0> ,86,<0> ,1012,<0> ,0.3,<0> ,0.9,<0> ,19:04,217,<0> ,11,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,08/08/2022 19:30,1,1,15,,21.3,<0> ,87,<0> ,1012,<0> ,0.5,<0> ,1.5,<0> ,19:25,259,<0> ,20,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,08/08/2022 19:45,1,1,15,,21.2,<0> ,87,<0> ,1012,<0> ,0.5,<0> ,1.2,<0> ,19:40,231,<0> ,23,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,08/08/2022 20:00,1,1,15,,21.0,<0> ,88,<0> ,1013,<0> ,0.8,<0> ,1.6,<0> ,19:48,206,<0> ,8,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,08/08/2022 20:15,1,1,15,,20.6,<0> ,89,<0> ,1013,<0> ,0.9,<0> ,1.5,<0> ,20:05,213,<0> ,12,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,08/08/2022 20:30,1,1,15,,20.5,<0> ,90,<0> ,1013,<0> ,0.8,<0> ,1.4,<0> ,20:15,213,<0> ,9,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,08/08/2022 20:45,1,1,15,,20.4,<0> ,91,<0> ,1013,<0> ,0.5,<0> ,1.0,<0> ,20:36,221,<0> ,9,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,08/08/2022 21:00,1,1,15,,20.2,<0> ,91,<0> ,1013,<0> ,0.3,<0> ,0.7,<0> ,20:47,202,<0> ,13,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,08/08/2022 21:15,1,1,15,,20.1,<0> ,91,<0> ,1013,<0> ,0.1,<0> ,0.5,<0> ,21:14,46,<0> ,28,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,08/08/2022 21:30,1,1,15,,20.1,<0> ,92,<0> ,1013,<0> ,0.0,<0> ,0.0,<0> ,21:15,0,<0> ,0,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,08/08/2022 21:45,1,1,15,,20.0,<0> ,92,<0> ,1013,<0> ,0.0,<0> ,0.3,<0> ,21:34,189,<0> ,1,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,08/08/2022 22:00,1,1,15,,20.0,<0> ,92,<0> ,1013,<0> ,0.0,<0> ,0.3,<0> ,21:50,152,<0> ,0,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,08/08/2022 22:15,1,1,15,,19.9,<0> ,92,<0> ,1013,<0> ,0.0,<0> ,0.4,<0> ,22:04,164,<0> ,1,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,08/08/2022 22:30,1,1,15,,19.8,<0> ,92,<0> ,1013,<0> ,0.1,<0> ,0.5,<0> ,22:28,176,<0> ,2,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,08/08/2022 22:45,1,1,15,,19.5,<0> ,92,<0> ,1013,<0> ,0.1,<0> ,0.5,<0> ,22:43,187,<0> ,15,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,08/08/2022 23:00,1,1,15,,19.2,<0> ,92,<0> ,1013,<0> ,0.1,<0> ,0.5,<0> ,22:59,160,<0> ,22,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,08/08/2022 23:15,1,1,15,,19.2,<0> ,93,<0> ,1013,<0> ,0.1,<0> ,0.6,<0> ,23:02,200,<0> ,22,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,08/08/2022 23:30,1,1,15,,19.2,<0> ,93,<0> ,1012,<0> ,0.1,<0> ,0.5,<0> ,23:15,111,<0> ,6,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,08/08/2022 23:45,1,1,15,,19.4,<0> ,94,<0> ,1012,<0> ,0.0,<0> ,0.3,<0> ,23:44,58,<0> ,11,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,08/09/2022 00:00,1,1,15,,19.8,<0> ,94,<0> ,1012,<0> ,0.1,<0> ,0.4,<0> ,23:46,69,<0> ,4,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,08/09/2022 00:15,1,1,15,,19.7,<0> ,93,<0> ,1012,<0> ,0.0,<0> ,0.0,<0> ,00:00,0,<0> ,0,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,08/09/2022 00:30,1,1,15,,19.8,<0> ,94,<0> ,1012,<0> ,0.0,<0> ,0.1,<0> ,00:24,65,<0> ,0,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,08/09/2022 00:45,1,1,15,,20.0,<0> ,94,<0> ,1012,<0> ,0.0,<0> ,0.3,<0> ,00:33,337,<0> ,4,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,08/09/2022 01:00,1,1,15,,19.6,<0> ,94,<0> ,1012,<0> ,0.1,<0> ,0.4,<0> ,00:57,171,<0> ,12,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,08/09/2022 01:15,1,1,15,,19.2,<0> ,94,<0> ,1012,<0> ,0.1,<0> ,0.5,<0> ,01:05,314,<0> ,13,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,08/09/2022 01:30,1,1,15,,19.2,<0> ,95,<0> ,1012,<0> ,0.0,<0> ,0.0,<0> ,01:15,0,<0> ,0,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,08/09/2022 01:45,1,1,15,,19.0,<0> ,95,<0> ,1012,<0> ,0.0,<0> ,0.0,<0> ,01:30,0,<0> ,0,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,08/09/2022 02:00,1,1,15,,18.6,<0> ,95,<0> ,1012,<0> ,0.0,<0> ,0.2,<0> ,01:50,130,<0> ,1,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,08/09/2022 02:15,1,1,15,,18.5,<0> ,95,<0> ,1012,<0> ,0.0,<0> ,0.1,<0> ,02:01,152,<0> ,0,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,08/09/2022 02:30,1,1,15,,18.6,<0> ,95,<0> ,1012,<0> ,0.0,<0> ,0.3,<0> ,02:18,155,<0> ,0,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,08/09/2022 02:45,1,1,15,,18.6,<0> ,95,<0> ,1012,<0> ,0.1,<0> ,0.4,<0> ,02:44,135,<0> ,0,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,08/09/2022 03:00,1,1,15,,18.5,<0> ,96,<0> ,1012,<0> ,0.1,<0> ,0.6,<0> ,02:46,127,<0> ,4,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,08/09/2022 03:15,1,1,15,,18.1,<0> ,95,<0> ,1012,<0> ,0.1,<0> ,0.4,<0> ,03:04,170,<0> ,0,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,08/09/2022 03:30,1,1,15,,18.1,<0> ,96,<0> ,1012,<0> ,0.1,<0> ,0.3,<0> ,03:24,123,<0> ,3,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,08/09/2022 03:45,1,1,15,,18.1,<0> ,96,<0> ,1012,<0> ,0.2,<0> ,0.4,<0> ,03:41,117,<0> ,3,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,08/09/2022 04:00,1,1,15,,17.7,<0> ,96,<0> ,1012,<0> ,0.0,<0> ,0.0,<0> ,03:45,0,<0> ,0,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,08/09/2022 04:15,1,1,15,,17.8,<0> ,96,<0> ,1012,<0> ,0.0,<0> ,0.3,<0> ,04:14,114,<0> ,5,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,08/09/2022 04:30,1,1,15,,18.3,<0> ,97,<0> ,1012,<0> ,0.0,<0> ,0.3,<0> ,04:17,84,<0> ,11,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,08/09/2022 04:45,1,1,15,,18.6,<0> ,97,<0> ,1012,<0> ,0.0,<0> ,0.3,<0> ,04:43,44,<0> ,0,<0> ,0.0,<0> ,0.0,<0> ,
tjrtlmet,P,08/09/2022 05:00,1,1,15,,18.7,<0> ,97,<0> ,1012,<0> ,0.0,<0> ,0.0,<0> ,04:45,0,<0> ,0,<0> ,0.4,<0> ,0.0,<0> ,
tjrtlmet,P,08/09/2022 05:15,1,1,15,,18.3,<0> ,97,<0> ,1012,<0> ,0.2,<0> ,0.5,<0> ,05:09,167,<0> ,19,<0> ,6.9,<0> ,0.0,<0> ,
tjrtlmet,P,08/09/2022 05:30,1,1,15,,17.8,<0> ,97,<0> ,1012,<0> ,0.1,<0> ,0.5,<0> ,05:15,139,<0> ,7,<0> ,28.4,<0> ,0.0,<0> ,
tjrtlmet,P,08/09/2022 05:45,1,1,15,,17.7,<0> ,97,<0> ,1013,<0> ,0.1,<0> ,0.6,<0> ,05:31,169,<0> ,4,<0> ,60.2,<0> ,0.0,<0> ,
tjrtlmet,P,08/09/2022 06:00,1,1,15,,18.3,<0> ,97,<0> ,1013,<0> ,0.2,<0> ,0.7,<0> ,05:49,181,<0> ,14,<0> ,86.9,<0> ,0.0,<0> ,
tjrtlmet,P,08/09/2022 06:15,1,1,15,,19.3,<0> ,97,<0> ,1013,<0> ,0.3,<0> ,0.7,<0> ,06:04,221,<0> ,25,<0> ,128.9,<0> ,0.0,<0> ,
tjrtlmet,P,08/09/2022 06:30,1,1,15,,20.0,<0> ,97,<0> ,1013,<0> ,0.6,<0> ,1.2,<0> ,06:18,240,<0> ,14,<0> ,175.9,<0> ,0.0,<0> ,
tjrtlmet,P,08/09/2022 06:45,1,1,15,,20.1,<0> ,97,<0> ,1013,<0> ,0.7,<0> ,1.4,<0> ,06:30,249,<0> ,15,<0> ,214.4,<0> ,0.0,<0> ,
tjrtlmet,P,08/09/2022 07:00,1,1,15,,20.3,<0> ,97,<0> ,1013,<0> ,0.7,<0> ,1.2,<0> ,06:46,267,<0> ,16,<0> ,298.8,<0> ,0.0,<0> ,
tjrtlmet,P,08/09/2022 07:15,1,1,15,,20.4,<0> ,97,<0> ,1013,<0> ,0.5,<0> ,1.4,<0> ,07:14,257,<0> ,22,<0> ,388.8,<0> ,0.0,<0> ,
tjrtlmet,P,08/09/2022 07:30,1,1,15,,20.6,<0> ,97,<0> ,1013,<0> ,0.4,<0> ,1.1,<0> ,07:24,242,<0> ,35,<0> ,550.3,<0> ,0.0,<0> ,
tjrtlmet,P,08/09/2022 07:45,1,1,15,,21.0,<0> ,97,<0> ,1013,<0> ,0.9,<0> ,1.8,<0> ,07:42,248,<0> ,25,<0> ,720.4,<0> ,0.0,<0> ,
tjrtlmet,P,08/09/2022 08:00,1,1,15,,21.3,<0> ,94,<0> ,1013,<0> ,1.2,<0> ,1.9,<0> ,07:59,246,<0> ,20,<0> ,875.4,<0> ,0.0,<0> ,
tjrtlmet,P,08/09/2022 08:15,1,1,15,,21.9,<0> ,91,<0> ,1013,<0> ,1.5,<0> ,2.4,<0> ,08:13,268,<0> ,21,<0> ,963.6,<0> ,0.0,<0> ,
tjrtlmet,P,08/09/2022 08:30,1,1,15,,22.3,<0> ,89,<0> ,1013,<0> ,1.9,<0> ,2.9,<0> ,08:27,269,<0> ,15,<0> ,1052.5,<0> ,0.0,<0> ,
tjrtlmet,P,08/09/2022 08:45,1,1,15,,22.1,<0> ,89,<0> ,1013,<0> ,2.3,<0> ,3.1,<0> ,08:40,265,<0> ,11,<0> ,1108.4,<0> ,0.0,<0> ,
tjrtlmet,P,08/09/2022 09:00,1,1,15,,22.2,<0> ,89,<0> ,1013,<0> ,2.6,<0> ,3.5,<0> ,08:53,261,<0> ,15,<0> ,1104.7,<0> ,0.0,<0> ,
tjrtlmet,P,08/09/2022 09:15,1,1,15,,22.7,<0> ,87,<0> ,1013,<0> ,2.4,<0> ,3.6,<0> ,09:04,251,<0> ,14,<0> ,1260.8,<0> ,0.0,<0> ,
tjrtlmet,P,08/09/2022 09:30,1,1,15,,22.9,<0> ,86,<0> ,1013,<0> ,2.5,<0> ,3.5,<0> ,09:27,251,<0> ,14,<0> ,1337.7,<0> ,0.0,<0> ,
tjrtlmet,P,08/09/2022 09:45,1,1,15,,23.5,<0> ,83,<0> ,1013,<0> ,2.5,<0> ,3.6,<0> ,09:37,254,<0> ,15,<0> ,1407.2,<0> ,0.0,<0> ,
tjrtlmet,P,08/09/2022 10:00,1,1,15,,23.8,<0> ,81,<0> ,1013,<0> ,2.8,<0> ,3.8,<0> ,09:56,243,<0> ,12,<0> ,1472.7,<0> ,0.0,<0> ,
tjrtlmet,P,08/09/2022 10:15,1,1,15,,24.1,<0> ,80,<0> ,1013,<0> ,2.8,<0> ,3.8,<0> ,10:01,251,<0> ,13,<0> ,1524.5,<0> ,0.0,<0> ,
tjrtlmet,P,08/09/2022 10:30,1,1,15,,24.1,<0> ,80,<0> ,1013,<0> ,2.9,<0> ,3.9,<0> ,10:24,249,<0> ,13,<0> ,1570.4,<0> ,0.0,<0> ,
tjrtlmet,P,08/09/2022 10:45,1,1,15,,24.4,<0> ,79,<0> ,1013,<0> ,3.1,<0> ,4.2,<0> ,10:35,246,<0> ,16,<0> ,1610.4,<0> ,0.0,<0> ,
tjrtlmet,P,08/09/2022 11:00,1,1,15,,24.3,<0> ,80,<0> ,1013,<0> ,3.0,<0> ,4.1,<0> ,10:47,259,<0> ,11,<0> ,1643.8,<0> ,0.0,<0> ,
tjrtlmet,P,08/09/2022 11:15,1,1,15,,25.0,<0> ,78,<0> ,1013,<0> ,2.8,<0> ,3.9,<0> ,11:01,253,<0> ,15,<0> ,1671.0,<0> ,0.0,<0> ,
tjrtlmet,P,08/09/2022 11:30,1,1,15,,25.2,<0> ,77,<0> ,1013,<0> ,2.9,<0> ,4.1,<0> ,11:16,249,<0> ,15,<0> ,1690.7,<0> ,0.0,<0> ,
tjrtlmet,P,08/09/2022 11:45,1,1,15,,25.2,<0> ,77,<0> ,1013,<0> ,2.9,<0> ,4.2,<0> ,11:44,249,<0> ,14,<0> ,1703.0,<0> ,0.0,<0> ,
tjrtlmet,P,08/09/2022 12:00,1,1,15,,25.1,<0> ,78,<0> ,1013,<0> ,3.3,<0> ,4.6,<0> ,11:55,259,<0> ,13,<0> ,1703.9,<0> ,0.0,<0> ,
tjrtlmet,P,08/09/2022 12:15,1,1,15,,25.1,<0> ,77,<0> ,1013,<0> ,3.3,<0> ,4.8,<0> ,12:04,252,<0> ,14,<0> ,1697.9,<0> ,0.0,<0> ,
tjrtlmet,P,08/09/2022 12:30,1,1,15,,25.3,<0> ,76,<0> ,1013,<0> ,3.2,<0> ,4.4,<0> ,12:15,249,<0> ,10,<0> ,1699.2,<0> ,0.0,<0> ,
tjrtlmet,P,08/09/2022 12:45,1,1,15,,25.4,<0> ,75,<0> ,1013,<0> ,3.2,<0> ,4.3,<0> ,12:37,248,<0> ,12,<0> ,1683.7,<0> ,0.0,<0> ,
tjrtlmet,P,08/09/2022 13:00,1,1,15,,25.1,<0> ,76,<0> ,1013,<0> ,3.5,<0> ,4.6,<0> ,12:52,254,<0> ,12,<0> ,1658.9,<0> ,0.0,<0> ,
tjrtlmet,P,08/09/2022 13:15,1,1,15,,25.1,<0> ,76,<0> ,1013,<0> ,3.6,<0> ,5.0,<0> ,13:08,250,<0> ,11,<0> ,1630.9,<0> ,0.0,<0> ,
tjrtlmet,P,08/09/2022 13:30,1,1,15,,25.4,<0> ,75,<0> ,1013,<0> ,2.9,<0> ,4.1,<0> ,13:25,255,<0> ,14,<0> ,1596.4,<0> ,0.0,<0> ,
tjrtlmet,P,08/09/2022 13:45,1,1,15,,25.0,<0> ,75,<0> ,1013,<0> ,2.8,<0> ,4.7,<0> ,13:31,261,<0> ,14,<0> ,1554.6,<0> ,0.0,<0> ,
tjrtlmet,P,08/09/2022 14:00,1,1,15,,25.1,<0> ,75,<0> ,1013,<0> ,2.8,<0> ,4.2,<0> ,13:52,260,<0> ,15,<0> ,1505.9,<0> ,0.0,<0> ,
tjrtlmet,P,08/09/2022 14:15,1,1,15,,25.0,<0> ,75,<0> ,1013,<0> ,2.7,<0> ,4.1,<0> ,14:01,261,<0> ,14,<0> ,1455.1,<0> ,0.0,<0> ,
tjrtlmet,P,08/09/2022 14:30,1,1,15,,25.8,<0> ,73,<0> ,1012,<0> ,2.2,<0> ,3.3,<0> ,14:19,275,<0> ,18,<0> ,1401.0,<0> ,0.0,<0> ,
tjrtlmet,P,08/09/2022 14:45,1,1,15,,24.9,<0> ,75,<0> ,1012,<0> ,2.2,<0> ,3.4,<0> ,14:33,276,<0> ,15,<0> ,1343.2,<0> ,0.0,<0> ,
tjrtlmet,P,08/09/2022 15:00,1,1,15,,25.3,<0> ,74,<0> ,1012,<0> ,1.8,<0> ,2.9,<0> ,14:45,282,<0> ,17,<0> ,1279.7,<0> ,0.0,<0> ,
tjrtlmet,P,08/09/2022 15:15,1,1,15,,24.8,<0> ,76,<0> ,1012,<0> ,2.0,<0> ,3.0,<0> ,15:03,261,<0> ,23,<0> ,1223.4,<0> ,0.0,<0> ,
tjrtlmet,P,08/09/2022 15:30,1,1,15,,25.4,<0> ,74,<0> ,1012,<0> ,1.9,<0> ,3.1,<0> ,15:20,256,<0> ,20,<0> ,1162.4,<0> ,0.0,<0> ,
tjrtlmet,P,08/09/2022 15:45,1,1,15,,25.0,<0> ,75,<0> ,1012,<0> ,2.2,<0> ,3.1,<0> ,15:40,244,<0> ,16,<0> ,1106.2,<0> ,0.0,<0> ,
tjrtlmet,P,08/09/2022 16:00,1,1,15,,24.9,<0> ,75,<0> ,1012,<0> ,2.3,<0> ,3.5,<0> ,15:59,256,<0> ,15,<0> ,1100.5,<0> ,0.0,<0> ,
tjrtlmet,P,08/09/2022 16:15,1,1,15,,24.2,<0> ,78,<0> ,1012,<0> ,2.4,<0> ,3.4,<0> ,16:01,250,<0> ,13,<0> ,484.0,<0> ,0.0,<0> ,
