$T,
41.95,22
41.95416667,22
41.95833333,22
41.9625,22.1
41.96666667,22
41.97083333,22
41.975,22
41.97916667,22
41.98333333,22.1
41.9875,22.1
41.99166667,22.1
41.99583333,22
42,22
42.00416667,22
42.00833333,22
42.0125,22
42.01666667,21.9
42.02083333,21.9
42.025,22
42.02916667,22
42.03333333,22
42.0375,22
42.04166667,22
42.04583333,22
42.05,22.1
42.05416667,22.1
42.05833333,22.1
42.0625,22.1
42.06666667,22.2
42.07083333,22.2
42.075,22.2
42.07916667,22.2
42.08333333,22.2
42.0875,22.3
42.09166667,22.3
42.09583333,22.4
42.1,22.4
42.10416667,22.4
42.10833333,22.4
42.1125,22.4
42.11666667,22.3
42.12083333,22.3
42.125,22.3
42.12916667,22.3
42.13333333,22.3
42.1375,22.3
42.14166667,22.3
42.14583333,22.3
42.15,22.3
42.15416667,22.3
42.15833333,22.4
42.1625,22.4
42.16666667,22.4
42.17083333,22.4
42.175,22.3
42.17916667,22.3
42.18333333,22.3
42.1875,22.3
42.19166667,22.3
42.19583333,22.2
42.2,22.1
42.20416667,21.9
42.20833333,21.5
42.2125,21.3
42.21666667,21.1
42.22083333,21.1
42.225,21.1
42.22916667,21
42.23333333,20.9
42.2375,20.8
42.24166667,20.8
42.24583333,20.8
42.25,20.8
42.25416667,20.8
42.25833333,20.8
42.2625,20.8
42.26666667,20.9
42.27083333,20.9
42.275,21
42.27916667,21.1
42.28333333,21.2
42.2875,21.3
42.29166667,21.4
42.29583333,21.4
42.3,21.4
42.30416667,21.3
42.30833333,21.3
42.3125,21.4
42.31666667,21.4
42.32083333,21.4
42.325,21.3
42.32916667,21.4
42.33333333,21.4
42.3375,21.4
42.34166667,21.4
42.34583333,21.5
42.35,21.5
42.35416667,21.5
42.35833333,21.5
42.3625,21.5
42.36666667,21.5
42.37083333,21.5
42.375,21.5
42.37916667,21.5
42.38333333,21.5
42.3875,21.5
42.39166667,21.5
42.39583333,21.5
42.4,21.5
42.40416667,21.5
42.40833333,21.5
42.4125,21.5
42.41666667,21.5
42.42083333,21.5
42.425,21.6
42.42916667,21.5
42.43333333,21.5
42.4375,21.5
42.44166667,21.5
42.44583333,21.5
42.45,21.5
42.45416667,21.5
42.45833333,21.5
42.4625,21.5
42.46666667,21.6
42.47083333,21.6
42.475,21.6
42.47916667,21.6
42.48333333,21.6
42.4875,21.5
42.49166667,21.5
42.49583333,21.6
42.5,21.6
42.50416667,21.6
42.50833333,21.6
42.5125,21.6
42.51666667,21.7
42.52083333,21.7
42.525,21.7
42.52916667,21.7
42.53333333,21.7
42.5375,21.7
42.54166667,21.7
42.54583333,21.7
42.55,21.7
42.55416667,21.7
42.55833333,21.7
42.5625,21.7
42.56666667,21.8
42.57083333,21.8
42.575,21.9
42.57916667,21.9
42.58333333,22
42.5875,22
42.59166667,22
42.59583333,22
42.6,22
42.60416667,22
42.60833333,22
42.6125,22
42.61666667,22.1
42.62083333,22.1
42.625,22.1
42.62916667,22.1
42.63333333,22.1
42.6375,22.1
42.64166667,22.1
42.64583333,22.1
42.65,22.1
42.65416667,22.1
42.65833333,22.1
42.6625,22.1
42.66666667,22
42.67083333,22
42.675,22
42.67916667,22
42.68333333,22
42.6875,22
42.69166667,22
42.69583333,21.9
42.7,21.9
42.70416667,21.9
42.70833333,21.9
42.7125,21.9
42.71666667,21.9
42.72083333,21.7
42.725,21.3
42.72916667,21
42.73333333,20.9
42.7375,20.9
42.74166667,21
42.74583333,20.9
42.75,20.8
42.75416667,20.6
42.75833333,20.5
42.7625,20.4
42.76666667,20.3
42.77083333,20.3
42.775,20.3
42.77916667,20.3
42.78333333,20.4
42.7875,20.5
42.79166667,20.6
42.79583333,20.7
42.8,20.9
42.80416667,20.9
42.80833333,21
42.8125,21.1
42.81666667,21.1
42.82083333,21.1
42.825,21.1
42.82916667,21.2
42.83333333,21.1
42.8375,21.2
42.84166667,21.3
42.84583333,21.3
42.85,21.3
42.85416667,21.3
42.85833333,21.3
42.8625,21.2
42.86666667,21.2
42.87083333,21.3
42.875,21.3
42.87916667,21.3
42.88333333,21.3
42.8875,21.4
42.89166667,21.4
42.89583333,21.4
42.9,21.4
42.90416667,21.4
42.90833333,21.4
42.9125,21.6
42.91666667,21.7
42.92083333,21.8
42.925,21.8
42.92916667,21.8
42.93333333,21.8
42.9375,21.7
42.94166667,21.7
42.94583333,21.7
42.95,21.7
42.95416667,21.9
42.95833333,21.8
42.9625,21.8
42.96666667,21.8
42.97083333,21.8
42.975,21.8
42.97916667,21.8
42.98333333,21.8
42.9875,21.8
42.99166667,21.9
42.99583333,21.9
43,21.9
43.00416667,22
43.00833333,22
43.0125,22.1
43.01666667,22
43.02083333,22
43.025,22
43.02916667,22
43.03333333,22
43.0375,21.9
43.04166667,21.9
43.04583333,21.8
43.05,21.9
43.05416667,21.9
43.05833333,21.9
43.0625,21.9
43.06666667,21.9
43.07083333,21.9
43.075,21.9
43.07916667,22
43.08333333,22
43.0875,22
43.09166667,22
43.09583333,22
43.1,22
43.10416667,22
43.10833333,22
43.1125,22
43.11666667,22
43.12083333,22
43.125,22.1
43.12916667,22.1
43.13333333,22.1
43.1375,22.2
43.14166667,22.2
43.14583333,22.2
43.15,22.2
43.15416667,22.3
43.15833333,22.3
43.1625,22.3
43.16666667,22.3
43.17083333,22.3
43.175,22.3
43.17916667,22.3
43.18333333,22.3
43.1875,22.2
43.19166667,22.2
43.19583333,22.2
43.2,22.2
43.20416667,22.2
43.20833333,22.1
43.2125,22.1
43.21666667,22.1
43.22083333,22.1
43.225,22.1
43.22916667,22.1
43.23333333,22
43.2375,21.9
43.24166667,21.7
43.24583333,21.5
43.25,21.4
43.25416667,21.4
43.25833333,21.4
43.2625,21.4
43.26666667,21.4
43.27083333,21.4
43.275,21.2
43.27916667,21.1
43.28333333,21
43.2875,21
43.29166667,21
43.29583333,21
43.3,21
43.30416667,21
43.30833333,21
43.3125,21
43.31666667,21
43.32083333,21.1
43.325,21.2
43.32916667,21.3
43.33333333,21.4
43.3375,21.4
43.34166667,21.5
43.34583333,21.4
43.35,21.4
43.35416667,21.4
43.35833333,21.5
43.3625,21.5
43.36666667,21.5
43.37083333,21.5
43.375,21.5
43.37916667,21.6
43.38333333,21.6
43.3875,21.6
43.39166667,21.6
43.39583333,21.6
43.4,21.6
43.40416667,21.6
43.40833333,21.6
43.4125,21.7
43.41666667,21.7
43.42083333,21.7
43.425,21.7
43.42916667,21.7
43.43333333,21.7
43.4375,21.7
43.44166667,21.7
43.44583333,21.7
43.45,21.7
43.45416667,21.7
43.45833333,21.7
43.4625,21.7
43.46666667,21.7
43.47083333,21.7
43.475,21.7
43.47916667,21.7
43.48333333,21.7
43.4875,21.7
43.49166667,21.7
43.49583333,21.6
43.5,21.6
43.50416667,21.5
43.50833333,21.5
43.5125,21.5
43.51666667,21.6
43.52083333,21.6
43.525,21.6
43.52916667,21.6
43.53333333,21.6
43.5375,21.5
43.54166667,21.5
43.54583333,21.6
43.55,21.6
43.55416667,21.6
43.55833333,21.6
43.5625,21.7
43.56666667,21.7
43.57083333,21.6
43.575,21.6
43.57916667,21.6
43.58333333,21.7
43.5875,21.7
43.59166667,21.7
43.59583333,21.8
43.6,21.8
43.60416667,21.9
43.60833333,21.9
43.6125,21.8
43.61666667,21.9
43.62083333,21.9
43.625,21.9
43.62916667,21.9
43.63333333,21.9
43.6375,21.9
43.64166667,21.9
43.64583333,21.9
43.65,21.9
43.65416667,21.9
43.65833333,21.9
43.6625,21.9
43.66666667,21.9
43.67083333,21.9
43.675,21.9
43.67916667,21.9
43.68333333,21.9
43.6875,21.9
43.69166667,21.9
43.69583333,21.9
43.7,21.9
43.70416667,21.9
43.70833333,21.9
43.7125,21.9
43.71666667,21.9
43.72083333,21.9
43.725,21.8
43.72916667,21.8
43.73333333,21.8
43.7375,21.8
43.74166667,21.8
43.74583333,21.6
43.75,21.4
43.75416667,21.3
43.75833333,21.1
43.7625,21
43.76666667,20.8
43.77083333,20.7
43.775,20.6
43.77916667,20.5
43.78333333,20.4
43.7875,20.3
43.79166667,20.2
43.79583333,20.2
43.8,20.2
43.80416667,20.2
43.80833333,20.2
43.8125,20.4
43.81666667,20.4
43.82083333,20.4
43.825,20.8
43.82916667,21
43.83333333,21.2
43.8375,21.3
43.84166667,21.2
43.84583333,21.2
43.85,21.1
43.85416667,21.2
43.85833333,21.2
43.8625,21.2
43.86666667,21.3
43.87083333,21.3
43.875,21.4
43.87916667,21.6
43.88333333,21.6
43.8875,21.5
43.89166667,21.4
43.89583333,21.3
43.9,21.4
43.90416667,21.3
43.90833333,21.3
43.9125,21.3
43.91666667,21.3
43.92083333,21.3
43.925,21.3
43.92916667,21.4
43.93333333,21.5
43.9375,21.5
43.94166667,21.6
43.94583333,21.6
43.95,21.7
43.95416667,21.7
43.95833333,21.7
43.9625,21.6
43.96666667,21.6
43.97083333,21.6
43.975,21.6
43.97916667,21.7
43.98333333,21.7
43.9875,21.8
43.99166667,21.8
43.99583333,21.8
44,21.8
44.00416667,21.8
44.00833333,21.8
44.0125,21.8
44.01666667,21.8
44.02083333,21.8
44.025,21.8
44.02916667,21.8
44.03333333,21.8
44.0375,21.9
44.04166667,21.9
44.04583333,21.9
44.05,21.9
44.05416667,21.9
44.05833333,21.8
44.0625,21.8
44.06666667,21.8
44.07083333,21.8
44.075,21.8
44.07916667,21.7
44.08333333,21.7
44.0875,21.7
44.09166667,21.7
44.09583333,21.6
44.1,21.7
44.10416667,21.7
44.10833333,21.7
44.1125,21.8
44.11666667,21.8
44.12083333,21.8
44.125,21.9
44.12916667,21.9
44.13333333,21.9
44.1375,21.9
44.14166667,21.9
44.14583333,21.9
44.15,21.8
44.15416667,21.8
44.15833333,21.9
44.1625,21.9
44.16666667,21.9
44.17083333,21.9
44.175,21.9
44.17916667,21.9
44.18333333,21.9
44.1875,21.9
44.19166667,21.9
44.19583333,22
44.2,22
44.20416667,21.9
44.20833333,21.9
44.2125,21.9
44.21666667,21.9
44.22083333,21.9
44.225,21.9
44.22916667,21.9
44.23333333,21.9
44.2375,21.9
44.24166667,21.9
44.24583333,21.9
44.25,21.9
44.25416667,21.9
44.25833333,21.9
44.2625,21.9
44.26666667,21.9
44.27083333,21.9
44.275,21.9
44.27916667,21.9
44.28333333,21.9
44.2875,21.9
44.29166667,21.9
44.29583333,21.9
44.3,21.9
44.30416667,21.8
44.30833333,21.8
44.3125,21.8
44.31666667,21.8
44.32083333,21.8
44.325,21.8
44.32916667,21.8
44.33333333,21.8
44.3375,21.7
44.34166667,21.7
44.34583333,21.7
44.35,21.7
44.35416667,21.7
44.35833333,21.6
44.3625,21.6
44.36666667,21.6
44.37083333,21.6
44.375,21.6
44.37916667,21.6
44.38333333,21.7
44.3875,21.7
44.39166667,21.7
44.39583333,21.7
44.4,21.7
44.40416667,21.7
44.40833333,21.7
44.4125,21.7
44.41666667,21.7
44.42083333,21.7
44.425,21.7
44.42916667,21.7
44.43333333,21.7
44.4375,21.7
44.44166667,21.7
44.44583333,21.7
44.45,21.7
44.45416667,21.7
44.45833333,21.7
44.4625,21.7
44.46666667,21.7
44.47083333,21.7
44.475,21.7
44.47916667,21.7
44.48333333,21.7
44.4875,21.7
44.49166667,21.7
44.49583333,21.7
44.5,21.7
44.50416667,21.7
44.50833333,21.7
44.5125,21.6
44.51666667,21.6
44.52083333,21.6
44.525,21.6
44.52916667,21.5
44.53333333,21.5
44.5375,21.6
44.54166667,21.6
44.54583333,21.6
44.55,21.5
44.55416667,21.6
44.55833333,21.6
44.5625,21.5
44.56666667,21.5
44.57083333,21.5
44.575,21.5
44.57916667,21.5
44.58333333,21.5
44.5875,21.5
44.59166667,21.5
44.59583333,21.5
44.6,21.5
44.60416667,21.5
44.60833333,21.5
44.6125,21.5
44.61666667,21.5
44.62083333,21.5
44.625,21.5
44.62916667,21.5
44.63333333,21.5
44.6375,21.6
44.64166667,21.6
44.64583333,21.6
44.65,21.6
44.65416667,21.6
44.65833333,21.6
44.6625,21.6
44.66666667,21.6
44.67083333,21.6
44.675,21.6
44.67916667,21.6
44.68333333,21.6
44.6875,21.6
44.69166667,21.6
44.69583333,21.6
44.7,21.6
44.70416667,21.6
44.70833333,21.6
44.7125,21.6
44.71666667,21.6
44.72083333,21.6
44.725,21.7
44.72916667,21.7
44.73333333,21.7
44.7375,21.7
44.74166667,21.7
44.74583333,21.7
44.75,21.7
44.75416667,21.7
44.75833333,21.5
44.7625,21.3
44.76666667,21.1
44.77083333,21.1
44.775,21
44.77916667,20.9
44.78333333,20.9
44.7875,21
44.79166667,20.9
44.79583333,20.9
44.8,20.9
44.80416667,20.9
44.80833333,20.8
44.8125,20.7
44.81666667,20.6
44.82083333,20.6
44.825,20.7
44.82916667,20.6
44.83333333,20.6
44.8375,20.7
44.84166667,20.7
44.84583333,20.8
44.85,20.9
44.85416667,21
44.85833333,21.1
44.8625,21.2
44.86666667,21.3
44.87083333,21.3
44.875,21.3
44.87916667,21.3
44.88333333,21.3
44.8875,21.3
44.89166667,21.3
44.89583333,21.4
44.9,21.4
44.90416667,21.4
44.90833333,21.5
44.9125,21.6
44.91666667,21.6
44.92083333,21.7
44.925,21.7
44.92916667,21.7
44.93333333,21.7
44.9375,21.7
44.94166667,21.7
44.94583333,21.7
44.95,21.8
44.95416667,21.7
44.95833333,21.7
44.9625,21.7
44.96666667,21.6
44.97083333,21.6
44.975,21.6
44.97916667,21.6
44.98333333,21.6
44.9875,21.6
44.99166667,21.6
44.99583333,21.6
45,21.6
45.00416667,21.6
45.00833333,21.6
45.0125,21.6
45.01666667,21.6
45.02083333,21.6
45.025,21.6
45.02916667,21.6
45.03333333,21.6
45.0375,21.6
45.04166667,21.6
45.04583333,21.6
45.05,21.7
45.05416667,21.7
45.05833333,21.7
45.0625,21.7
45.06666667,21.7
45.07083333,21.7
45.075,21.7
45.07916667,21.7
45.08333333,21.7
45.0875,21.7
45.09166667,21.7
45.09583333,21.7
45.1,21.7
45.10416667,21.7
45.10833333,21.7
45.1125,21.7
45.11666667,21.6
45.12083333,21.6
45.125,21.6
45.12916667,21.6
45.13333333,21.6
45.1375,21.6
45.14166667,21.6
45.14583333,21.7
45.15,21.7
45.15416667,21.7
45.15833333,21.7
45.1625,21.7
45.16666667,21.7
45.17083333,21.7
45.175,21.7
45.17916667,21.7
45.18333333,21.8
45.1875,21.8
45.19166667,21.8
45.19583333,21.8
45.2,21.8
45.20416667,21.8
45.20833333,21.8
45.2125,21.8
45.21666667,21.8
45.22083333,21.8
45.225,21.9
45.22916667,21.9
45.23333333,21.9
45.2375,21.9
45.24166667,21.9
45.24583333,21.9
45.25,21.9
45.25416667,21.9
45.25833333,21.9
45.2625,21.9
45.26666667,21.9
45.27083333,21.9
45.275,21.9
45.27916667,21.9
45.28333333,21.9
45.2875,21.9
45.29166667,21.9
45.29583333,21.9
45.3,21.9
45.30416667,21.9
45.30833333,21.9
45.3125,21.9
45.31666667,21.9
45.32083333,21.9
45.325,21.9
45.32916667,21.9
45.33333333,21.9
45.3375,21.9
45.34166667,21.9
45.34583333,21.9
45.35,21.9
45.35416667,21.9
45.35833333,21.9
45.3625,21.9
45.36666667,21.9
45.37083333,21.9
45.375,21.9
45.37916667,21.9
45.38333333,21.9
45.3875,21.8
45.39166667,21.8
45.39583333,21.8
45.4,21.8
45.40416667,21.8
45.40833333,21.7
45.4125,21.7
45.41666667,21.7
45.42083333,21.6
45.425,21.6
45.42916667,21.6
45.43333333,21.6
45.4375,21.6
45.44166667,21.6
45.44583333,21.6
45.45,21.6
45.45416667,21.6
45.45833333,21.7
45.4625,21.7
45.46666667,21.7
45.47083333,21.7
45.475,21.7
45.47916667,21.6
45.48333333,21.6
45.4875,21.6
45.49166667,21.6
45.49583333,21.6
45.5,21.6
45.50416667,21.6
45.50833333,21.6
45.5125,21.6
45.51666667,21.6
45.52083333,21.7
45.525,21.6
45.52916667,21.6
45.53333333,21.6
45.5375,21.6
45.54166667,21.6
45.54583333,21.6
45.55,21.6
45.55416667,21.6
45.55833333,21.6
45.5625,21.6
45.56666667,21.6
45.57083333,21.6
45.575,21.6
45.57916667,21.6
45.58333333,21.6
45.5875,21.6
45.59166667,21.6
45.59583333,21.6
45.6,21.6
45.60416667,21.6
45.60833333,21.6
45.6125,21.6
45.61666667,21.6
45.62083333,21.7
45.625,21.7
45.62916667,21.7
45.63333333,21.7
45.6375,21.7
45.64166667,21.7
45.64583333,21.7
45.65,21.7
45.65416667,21.7
45.65833333,21.7
45.6625,21.7
45.66666667,21.7
45.67083333,21.7
45.675,21.7
45.67916667,21.7
45.68333333,21.7
45.6875,21.7
45.69166667,21.7
45.69583333,21.7
45.7,21.7
45.70416667,21.7
45.70833333,21.7
45.7125,21.7
45.71666667,21.7
45.72083333,21.7
45.725,21.7
45.72916667,21.7
45.73333333,21.7
45.7375,21.8
45.74166667,21.8
45.74583333,21.8
45.75,21.6
45.75416667,21.4
45.75833333,21.2
45.7625,21
45.76666667,20.9
45.77083333,20.9
45.775,20.8
45.77916667,20.8
45.78333333,20.8
45.7875,20.8
45.79166667,20.7
45.79583333,20.6
45.8,20.6
45.80416667,20.8
45.80833333,21.1
45.8125,21.3
45.81666667,21.1
45.82083333,21.1
45.825,21.2
45.82916667,21.2
45.83333333,21.2
45.8375,21.3
45.84166667,21.2
45.84583333,21.2
45.85,21.2
45.85416667,21.1
45.85833333,21.2
45.8625,21.4
45.86666667,21.5
45.87083333,21.5
45.875,21.5
45.87916667,21.5
45.88333333,21.5
45.8875,21.5
45.89166667,21.5
45.89583333,21.5
45.9,21.5
45.90416667,21.6
45.90833333,21.7
45.9125,21.7
45.91666667,21.7
45.92083333,21.7
45.925,21.7
45.92916667,21.7
45.93333333,21.7
45.9375,21.7
45.94166667,21.7
45.94583333,21.7
45.95,21.7
45.95416667,21.7
45.95833333,21.7
45.9625,21.7
45.96666667,21.7
45.97083333,21.7
45.975,21.7
45.97916667,21.8
45.98333333,21.8
45.9875,21.8
45.99166667,21.9
45.99583333,21.9
46,21.9
46.00416667,21.9
46.00833333,21.9
46.0125,21.9
46.01666667,21.9
46.02083333,21.9
46.025,21.9
46.02916667,21.9
46.03333333,21.9
46.0375,21.9
46.04166667,21.8
46.04583333,21.8
46.05,21.8
46.05416667,21.8
46.05833333,21.8
46.0625,21.8
46.06666667,21.8
46.07083333,21.8
46.075,21.8
46.07916667,21.9
46.08333333,21.9
46.0875,21.9
46.09166667,21.9
46.09583333,21.9
46.1,21.9
46.10416667,21.9
46.10833333,21.9
46.1125,21.9
46.11666667,21.9
46.12083333,21.9
46.125,21.9
46.12916667,21.8
46.13333333,21.8
46.1375,21.8
46.14166667,21.8
46.14583333,21.8
46.15,21.8
46.15416667,21.8
46.15833333,21.8
46.1625,21.8
46.16666667,21.8
46.17083333,21.7
46.175,21.7
46.17916667,21.7
46.18333333,21.7
46.1875,21.7
46.19166667,21.7
46.19583333,21.7
46.2,21.7
46.20416667,21.7
46.20833333,21.7
46.2125,21.7
46.21666667,21.8
46.22083333,21.8
46.225,21.8
46.22916667,21.8
46.23333333,21.8
46.2375,21.8
46.24166667,21.8
46.24583333,21.8
46.25,21.8
46.25416667,21.8
46.25833333,21.9
46.2625,21.9
46.26666667,21.9
46.27083333,22
46.275,22
46.27916667,22
46.28333333,22
46.2875,22
46.29166667,22
46.29583333,21.9
46.3,21.9
46.30416667,21.9
46.30833333,21.9
46.3125,21.9
46.31666667,22
46.32083333,22
46.325,22
46.32916667,22
46.33333333,22
46.3375,22
46.34166667,22
46.34583333,22
46.35,22
46.35416667,22
46.35833333,22
46.3625,22
46.36666667,22
46.37083333,22
46.375,22
46.37916667,22
46.38333333,22
46.3875,22
46.39166667,22
46.39583333,22
46.4,22
46.40416667,21.9
46.40833333,21.8
46.4125,21.7
46.41666667,21.7
46.42083333,21.8
46.425,21.8
46.42916667,21.8
46.43333333,21.8
46.4375,21.8
46.44166667,21.8
46.44583333,21.8
46.45,21.7
46.45416667,21.7
46.45833333,21.6
46.4625,21.5
46.46666667,21.5
46.47083333,21.5
46.475,21.5
46.47916667,21.5
46.48333333,21.5
46.4875,21.6
46.49166667,21.6
46.49583333,21.6
46.5,21.6
46.50416667,21.6
46.50833333,21.6
46.5125,21.7
46.51666667,21.7
46.52083333,21.7
46.525,21.7
46.52916667,21.6
46.53333333,21.6
46.5375,21.7
46.54166667,21.7
46.54583333,21.7
46.55,21.7
46.55416667,21.7
46.55833333,21.7
46.5625,21.7
46.56666667,21.7
46.57083333,21.7
46.575,21.7
46.57916667,21.7
46.58333333,21.7
46.5875,21.7
46.59166667,21.8
46.59583333,21.8
46.6,21.8
46.60416667,21.8
46.60833333,21.8
46.6125,21.8
46.61666667,21.8
46.62083333,21.8
46.625,21.7
46.62916667,21.7
46.63333333,21.7
46.6375,21.7
46.64166667,21.7
46.64583333,21.8
46.65,21.8
46.65416667,21.8
46.65833333,21.8
46.6625,21.8
46.66666667,21.8
46.67083333,21.8
46.675,21.8
46.67916667,21.9
46.68333333,21.9
46.6875,21.9
46.69166667,21.9
46.69583333,21.9
46.7,21.9
46.70416667,21.9
46.70833333,21.9
46.7125,21.9
46.71666667,21.9
46.72083333,21.9
46.725,21.9
46.72916667,21.9
46.73333333,21.9
46.7375,21.9
46.74166667,21.9
46.74583333,21.9
46.75,21.9
46.75416667,21.9
46.75833333,21.8
46.7625,21.7
46.76666667,21.6
46.77083333,21.4
46.775,21.2
46.77916667,21.1
46.78333333,21.1
46.7875,21.1
46.79166667,21
46.79583333,20.9
46.8,20.9
46.80416667,20.8
46.80833333,20.8
46.8125,20.8
46.81666667,20.9
46.82083333,20.8
46.825,20.7
46.82916667,20.6
46.83333333,20.5
46.8375,20.4
46.84166667,20.3
46.84583333,20.7
46.85,21.1
46.85416667,21.3
46.85833333,21.2
46.8625,21.3
46.86666667,21.3
46.87083333,21.3
46.875,21.1
46.87916667,21.2
46.88333333,21.1
46.8875,21
46.89166667,21
46.89583333,21.1
46.9,21
46.90416667,21.1
46.90833333,21.4
46.9125,21.6
46.91666667,21.7
46.92083333,21.8
46.925,21.9
46.92916667,21.8
46.93333333,21.6
46.9375,21.7
46.94166667,21.9
46.94583333,21.9
46.95,22
46.95416667,22
46.95833333,22
46.9625,22
46.96666667,22
46.97083333,22
46.975,22
46.97916667,22
46.98333333,22
46.9875,22
46.99166667,22
46.99583333,21.9
47,21.9
47.00416667,21.9
47.00833333,21.9
47.0125,21.9
47.01666667,21.9
47.02083333,21.9
47.025,21.9
47.02916667,21.9
47.03333333,21.9
47.0375,21.9
47.04166667,21.9
47.04583333,21.9
47.05,21.9
47.05416667,22
47.05833333,22
47.0625,22
47.06666667,22
47.07083333,22
47.075,22
47.07916667,22
47.08333333,22
47.0875,22
47.09166667,22
47.09583333,22
47.1,22
47.10416667,22
47.10833333,21.9
47.1125,21.8
47.11666667,21.8
47.12083333,21.8
47.125,21.8
47.12916667,21.8
47.13333333,21.8
47.1375,21.8
47.14166667,21.8
47.14583333,21.8
47.15,21.8
47.15416667,21.9
47.15833333,21.9
47.1625,21.9
47.16666667,21.9
47.17083333,21.9
47.175,21.9
47.17916667,21.9
47.18333333,21.9
47.1875,21.9
47.19166667,21.9
47.19583333,21.9
47.2,21.9
47.20416667,21.9
47.20833333,21.9
47.2125,21.9
47.21666667,21.9
47.22083333,21.9
47.225,21.9
47.22916667,21.9
47.23333333,21.9
47.2375,21.9
47.24166667,21.9
47.24583333,21.9
47.25,21.9
47.25416667,21.8
47.25833333,21.8
47.2625,21.8
47.26666667,21.8
47.27083333,21.8
47.275,21.8
47.27916667,21.8
47.28333333,21.8
47.2875,21.8
47.29166667,21.8
47.29583333,21.8
47.3,21.8
47.30416667,21.8
47.30833333,21.8
47.3125,21.8
47.31666667,21.9
47.32083333,21.9
47.325,21.9
47.32916667,21.9
47.33333333,21.9
47.3375,21.9
47.34166667,21.8
47.34583333,21.8
47.35,21.9
47.35416667,21.9
47.35833333,21.9
47.3625,21.9
47.36666667,21.9
47.37083333,21.9
47.375,21.9
47.37916667,21.9
47.38333333,21.8
47.3875,21.8
47.39166667,21.8
47.39583333,21.8
47.4,21.8
47.40416667,21.8
47.40833333,21.8
47.4125,21.8
47.41666667,21.8
47.42083333,21.8
47.425,21.8
47.42916667,21.8
47.43333333,21.8
47.4375,21.8
47.44166667,21.8
47.44583333,21.8
47.45,21.8
47.45416667,21.8
47.45833333,21.8
47.4625,21.8
47.46666667,21.8
47.47083333,21.8
47.475,21.8
47.47916667,21.7
47.48333333,21.6
47.4875,21.5
47.49166667,21.5
47.49583333,21.5
47.5,21.4
47.50416667,21.4
47.50833333,21.4
47.5125,21.4
47.51666667,21.3
47.52083333,21.3
47.525,21.3
47.52916667,21.2
47.53333333,21.2
47.5375,21.2
47.54166667,21.2
47.54583333,21.1
47.55,21.1
47.55416667,21.1
47.55833333,21.1
47.5625,21.1
47.56666667,21.2
47.57083333,21.2
47.575,21.2
47.57916667,21.2
47.58333333,21.2
47.5875,21.2
47.59166667,21.3
47.59583333,21.3
47.6,21.3
47.60416667,21.3
47.60833333,21.4
47.6125,21.4
47.61666667,21.5
47.62083333,21.5
47.625,21.5
47.62916667,21.5
47.63333333,21.5
47.6375,21.6
47.64166667,21.6
47.64583333,21.6
47.65,21.6
47.65416667,21.6
47.65833333,21.6
47.6625,21.6
47.66666667,21.6
47.67083333,21.6
47.675,21.6
47.67916667,21.7
47.68333333,21.7
47.6875,21.7
47.69166667,21.7
47.69583333,21.7
47.7,21.8
47.70416667,21.8
47.70833333,21.8
47.7125,21.8
47.71666667,21.8
47.72083333,21.8
47.725,21.8
47.72916667,21.8
47.73333333,21.8
47.7375,21.8
47.74166667,21.8
47.74583333,21.8
47.75,21.9
47.75416667,21.9
47.75833333,21.9
47.7625,22
47.76666667,22
47.77083333,22
47.775,22
47.77916667,22
47.78333333,22
47.7875,22
47.79166667,22
47.79583333,22
47.8,22
47.80416667,22
47.80833333,22
47.8125,22
47.81666667,22
47.82083333,22
47.825,22
47.82916667,22
47.83333333,22
47.8375,22
47.84166667,22
47.84583333,21.9
47.85,22
47.85416667,22
47.85833333,21.9
47.8625,21.9
47.86666667,21.8
47.87083333,21.7
47.875,21.7
47.87916667,21.7
47.88333333,21.6
47.8875,21.7
47.89166667,21.2
47.89583333,21
47.9,21
47.90416667,21.1
47.90833333,21.1
47.9125,21.2
47.91666667,21.4
47.92083333,21.4
47.925,21.5
47.92916667,21.3
47.93333333,20.9
47.9375,20.7
47.94166667,21.1
47.94583333,20.9
47.95,21
47.95416667,21.1
47.95833333,21
47.9625,21.1
47.96666667,20.9
47.97083333,20.8
47.975,20.8
47.97916667,20.9
47.98333333,21
47.9875,21.1
47.99166667,21
47.99583333,20.8
48,20.8
48.00416667,20.7
48.00833333,20.8
48.0125,20.9
48.01666667,21
48.02083333,21.2
48.025,21.3
48.02916667,21.4
48.03333333,21.6
48.0375,21.7
48.04166667,21.7
48.04583333,21.8
48.05,21.8
48.05416667,21.9
48.05833333,21.9
48.0625,21.9
48.06666667,21.8
48.07083333,21.8
48.075,21.8
48.07916667,21.8
48.08333333,21.8
48.0875,21.8
48.09166667,21.8
48.09583333,21.8
48.1,21.8
48.10416667,21.8
48.10833333,21.9
48.1125,21.9
48.11666667,21.9
48.12083333,21.9
48.125,21.9
48.12916667,21.9
48.13333333,21.9
48.1375,21.9
48.14166667,21.9
48.14583333,21.9
48.15,21.9
48.15416667,21.9
48.15833333,22
48.1625,22
48.16666667,21.9
48.17083333,21.9
48.175,21.9
48.17916667,21.9
48.18333333,21.8
48.1875,21.8
48.19166667,21.7
48.19583333,21.7
48.2,21.7
48.20416667,21.7
48.20833333,21.7
48.2125,21.7
48.21666667,21.7
48.22083333,21.7
48.225,21.7
48.22916667,21.8
